ColliderName,Samples,Index
Building_163,20,49393
NoHouse,24,49394
Building_163,2,49395
NoHouse,2,49396
NoHit,4,49397
Building_148,34,49398
TaskBuilding_5,183,49403
Building_163,2,49404
NoHouse,2,49405
TaskBuilding_6,2,49406
NoHouse,2,49407
Building_178,2,49408
NoHouse,2,49409
Building_178,6,49410
TaskBuilding_6,2,49411
Building_178,2,49412
TaskBuilding_6,2,49413
Building_178,2,49414
NoHouse,2,49415
Building_178,4,49416
NoHouse,5,49417
TaskBuilding_35,17,49418
Building_162,4,49419
Building_157,43,49420
Building_158,2,49421
NoHouse,4,49422
Building_102,2,49423
Building_93,2,49424
Building_102,4,49425
Building_93,1,49426
Building_102,3,49427
Building_93,2,49428
Building_102,1,49429
Building_93,1,49430
Building_102,4,49431
Building_101,4,49432
Building_100,47,49433
Building_99,23,49434
TaskBuilding_30,23,49435
Building_99,5,49436
Building_100,4,49437
Building_101,4,49438
Building_93,2,49439
Building_102,2,49440
Building_93,2,49441
Building_102,11,49442
Building_92,2,49443
Building_102,5,49444
NoHit,1,49445
Building_176,2,49446
Building_158,4,49447
Building_157,44,49448
Building_163,2,49449
NoHouse,2,49450
Building_163,2,49451
NoHouse,11,49452
Building_163,2,49453
NoHouse,2,49454
Building_163,6,49455
NoHouse,4,49456
Building_163,3,49457
NoHouse,3,49458
Building_163,8,49459
TaskBuilding_35,11,49460
NoHouse,1,49461
Building_171,2,49462
TaskBuilding_35,51,49463
Building_163,2,49464
Building_162,6,49465
NoHouse,2,49466
Building_162,7,49467
Building_163,2,49468
Building_157,7,49469
Building_162,9,49470
Building_178,1,49471
Building_163,19,49472
TaskBuilding_35,10,49473
Building_166,6,49474
Building_169,2,49475
NoHouse,2,49476
TaskBuilding_35,4,49477
NoHouse,2,49478
Building_169,2,49479
NoHouse,4,49480
TaskBuilding_35,4,49481
NoHouse,2,49482
TaskBuilding_35,55,49483
NoHouse,7,49484
TaskBuilding_35,13,49485
NoHouse,1,49486
TaskBuilding_35,2,49487
NoHouse,2,49488
TaskBuilding_35,4,49489
NoHouse,6,49490
Building_157,13,49491
Building_163,4,49492
TaskBuilding_35,5,49493
Building_166,42,49494
TaskBuilding_35,6,49495
Building_166,24,49496
TaskBuilding_35,34,49497
NoHouse,22,49498
TaskBuilding_35,2,49499
Building_166,4,49500
NoHouse,10,49501
Building_166,1,49502
NoHouse,1,49503
Building_166,36,49504
NoHouse,2,49507
TaskBuilding_5,82,49508
Building_150,2,49509
Building_151,26,49510
NoHouse,20,49511
Building_155,3,49512
NoHouse,3,49513
Building_175,1,49514
NoHouse,3,49515
Building_166,15,49516
Building_167,4,49517
NoHouse,8,49518
Building_168,2,49519
NoHouse,8,49520
Building_166,30,49521
NoHouse,16,49524
TaskBuilding_35,2,49525
Building_166,2,49526
TaskBuilding_35,20,49527
Building_166,2,49528
TaskBuilding_35,2,49529
Building_166,1,49530
TaskBuilding_35,3,49531
Building_166,2,49532
TaskBuilding_35,4,49533
Building_166,4,49534
TaskBuilding_35,1,49535
Building_166,4,49536
TaskBuilding_35,70,49537
NoHouse,2,49538
TaskBuilding_35,2,49539
TaskBuilding_46,1,49540
NoHouse,4,49541
Building_163,11,49542
NoHouse,6,49543
Building_163,2,49544
Building_162,28,49545
NoHouse,68,49546
Building_191,2,49547
Building_163,19,49548
NoHouse,36,49549
Building_178,2,49550
NoHouse,18,49551
Building_162,51,49552
NoHouse,46,49553
Building_163,2,49554
TaskBuilding_35,12,49555
Building_166,54,49556
TaskBuilding_35,2,49557
Building_166,2,49558
Building_167,2,49559
Building_168,2,49560
NoHouse,8,49561
Building_155,20,49562
NoHouse,5,49563
Building_151,1,49564
NoHouse,1,49565
Building_151,2,49566
NoHouse,4,49567
Building_151,2,49568
NoHouse,2,49569
Building_151,23,49570
NoHouse,2,49571
Building_151,2,49572
NoHouse,4,49573
Building_151,6,49574
NoHouse,2,49575
Building_151,11,49576
NoHouse,28,49577
Building_236,2,49578
NoHouse,2,49579
Building_236,6,49580
NoHouse,7,49581
Building_215,2,49582
Castle-TaskBuilding_56,1,49583
NoHouse,15,49584
TaskBuilding_35,138,49585
Building_169,2,49586
Building_166,90,49587
NoHouse,4,49588
TaskBuilding_35,147,49589
NoHouse,37,49590
HighSilo-TaskBuilding_49,2,49591
Building_177,1,49592
NoHouse,4,49593
NoHit,1,49594
TaskBuilding_40,2,49595
NoHouse,52,49596
TaskBuilding_35,7,49597
NoHouse,7,49598
TaskBuilding_35,75,49599
Building_166,7,49600
Building_167,2,49601
NoHouse,2,49602
Building_167,12,49603
Building_166,1,49604
Building_167,10,49605
Building_173,2,49606
NoHouse,67,49607
Building_155,14,49608
NoHouse,2,49609
Building_154,2,49610
crane_1,6,49611
NoHouse,6,49612
crane_1,2,49613
NoHouse,4,49614
crane_1,17,49615
Building_154,9,49616
Building_155,2,49617
NoHouse,21,49618
Building_173,2,49619
NoHouse,2,49620
TaskBuilding_42,2,49621
Building_167,2,49622
Building_166,2,49623
NoHouse,14,49624
TaskBuilding_41,6,49625
NoHouse,3,49626
TaskBuilding_41,2,49627
Building_171,10,49628
NoHouse,2,49629
Building_171,2,49630
NoHouse,2,49631
Building_171,1,49632
NoHouse,6,49633
TaskBuilding_41,4,49634
Building_164,16,49635
NoHouse,2,49636
Building_166,147,49637
Building_167,2,49638
TaskBuilding_42,34,49639
Building_173,4,49640
NoHouse,10,49641
Building_173,1,49642
NoHouse,2,49643
Building_173,2,49644
NoHouse,4,49645
Building_173,2,49646
NoHouse,34,49647
Building_173,6,49648
TaskBuilding_42,99,49649
NoHouse,2,49650
TaskBuilding_42,2,49651
NoHouse,4,49652
TaskBuilding_42,12,49653
Building_173,2,49654
TaskBuilding_42,6,49655
Building_173,6,49656
TaskBuilding_42,11,49657
Building_173,4,49658
TaskBuilding_42,3,49659
Building_173,1,49660
TaskBuilding_42,8,49661
Building_173,7,49662
NoHouse,16,49663
TaskBuilding_43,2,49664
Building_155,10,49665
crane_1,23,49666
Building_156,4,49667
TaskBuilding_43,10,49668
Building_156,5,49669
TaskBuilding_43,4,49670
Building_156,6,49671
NoHit,2,49672
NoHouse,47,49673
Building_167,8,49674
NoHouse,2,49675
Building_167,2,49676
NoHouse,2,49677
Building_167,6,49678
NoHouse,7,49679
Building_167,1,49680
NoHouse,2,49681
Building_167,5,49682
NoHouse,4,49683
Building_167,2,49684
NoHouse,2,49685
Building_167,25,49686
NoHouse,94,49687
Building_167,1,49688
Building_169,5,49689
NoHouse,16,49690
Building_169,2,49691
Building_167,6,49692
Building_168,25,49693
TaskBuilding_42,21,49694
NoHouse,4,49695
Building_173,6,49696
NoHouse,2,49697
Building_173,8,49698
NoHouse,3,49699
Building_215,2,49700
NoHouse,2,49701
Building_216,4,49702
NoHouse,2,49703
Building_216,1,49704
NoHouse,1,49705
Building_216,4,49706
NoHouse,2,49707
Building_216,2,49708
NoHouse,2,49709
Building_216,2,49710
NoHouse,2,49711
Building_216,2,49712
NoHouse,16,49713
TaskBuilding_42,63,49714
Building_173,3,49715
TaskBuilding_42,85,49716
Building_173,9,49717
NoHouse,4,49718
Building_173,39,49719
NoHouse,136,49720
NoHit,1,49721
crane_1,62,49722
Building_155,28,49723
NoHouse,25,49724
Castle-TaskBuilding_56,2,49725
NoHouse,55,49726
Building_173,2,49735
NoHouse,34,49736
TaskBuilding_42,75,49737
NoHouse,24,49738
TaskBuilding_42,116,49739
NoHouse,22,49740
Building_172,1,49741
NoHouse,15,49742
Building_172,2,49743
NoHouse,8,49744
TaskBuilding_42,17,49745
NoHouse,25,49746
Building_169,193,49747
Building_171,30,49748
NoHouse,2,49749
Building_171,19,49750
NoHit,2,49751
Building_172,31,49752
NoHouse,34,49753
TaskBuilding_50,2,49756
NoHouse,10,49757
TaskBuilding_50,2,49758
NoHouse,2,49759
TaskBuilding_50,2,49760
NoHouse,2,49761
NoHit,2,49762
Building_174,2,49763
NoHouse,1,49764
Building_174,1,49765
NoHouse,12,49766
Building_174,7,49767
NoHouse,1,49768
Building_174,2,49769
NoHouse,2,49770
Building_174,2,49771
Building_212,17,49772
NoHit,19,49773
NoHouse,99,49774
TaskBuilding_50,2,49779
Building_172,48,49780
NoHouse,15,49781
TaskBuilding_50,1,49782
NoHit,6,49783
Building_174,170,49784
NoHit,14,49785
NoHouse,2,49786
Building_213,9,49787
NoHouse,25,49788
Building_212,4,49795
NoHouse,2,49796
Building_212,4,49797
NoHouse,2,49798
Building_212,2,49799
NoHit,2,49800
NoHouse,2,49801
NoHit,28,49802
NoHouse,24,49803
TaskBuilding_47,2,49814
Building_174,6,49815
TaskBuilding_47,144,49816
NoHouse,39,49817
Building_175,2,49818
Building_174,6,49819
Building_175,2,49820
Building_174,2,49821
Building_175,28,49822
TaskBuilding_47,51,49823
NoHouse,8,49824
TaskBuilding_47,2,49825
NoHouse,2,49826
TaskBuilding_47,2,49827
NoHouse,4,49828
TaskBuilding_47,5,49829
NoHouse,1,49830
TaskBuilding_47,2,49831
NoHouse,2,49832
TaskBuilding_47,4,49833
NoHouse,2,49834
TaskBuilding_47,147,49835
NoHit,116,49836
NoHouse,30,49837
TaskBuilding_50,20,49840
NoHouse,2,49841
TaskBuilding_52,2,49842
NoHouse,8,49843
TaskBuilding_52,2,49844
NoHouse,25,49845
TaskBuilding_46,2,49846
NoHouse,4,49847
TaskBuilding_46,4,49848
NoHouse,2,49849
TaskBuilding_46,1,49850
NoHouse,1,49851
TaskBuilding_46,2,49852
Building_184,2,49853
TaskBuilding_46,2,49854
Building_183,4,49855
NoHouse,19,49856
Building_172,17,49857
NoHit,2,49858
NoHouse,24,49859
Building_183,2,49860
NoHouse,31,49861
TaskBuilding_6,145,49862
Building_183,4,49863
TaskBuilding_6,106,49864
Building_183,2,49865
TaskBuilding_6,14,49866
Building_183,2,49867
TaskBuilding_6,2,49868
Building_183,6,49869
TaskBuilding_6,14,49870
Building_183,79,49871
TaskBuilding_46,2,49872
NoHouse,8,49873
Building_185,4,49874
Garage_185,3,49875
Building_185,8,49876
NoHouse,1,49877
Building_185,7,49878
NoHouse,2,49879
Building_185,13,49880
Garage_185,3,49881
Building_186,4,49882
NoHouse,5,49883
TaskBuilding_52,27,49884
Building_194,2,49885
NoHouse,4,49886
Building_195,2,49887
NoHouse,12,49888
TaskBuilding_54,3,49889
NoHouse,18,49890
TaskBuilding_50,8,49891
Building_212,4,49892
NoHouse,2,49893
Building_212,6,49894
NoHouse,19,49895
Building_210,4,49896
NoHouse,2,49897
TaskBuilding_8,2,49898
Building_210,2,49899
TaskBuilding_8,1,49900
Building_210,2,49901
Building_211,2,49902
Building_214,13,49903
NoHouse,48,49904
NoHit,2,49907
TaskBuilding_47,4,49908
NoHit,25,49909
TaskBuilding_47,22,49910
NoHit,2,49911
NoHouse,16,49912
Building_210,4,49913
NoHouse,6,49914
TaskBuilding_8,8,49915
Building_210,2,49916
TaskBuilding_8,4,49917
Building_210,2,49918
TaskBuilding_8,6,49919
Building_210,2,49920
Building_213,7,49921
Building_210,1,49922
Building_213,14,49923
NoHouse,4,49924
NoHit,2,49925
Building_213,13,49926
NoHouse,4,49927
Building_212,47,49928
TaskBuilding_50,4,49929
NoHouse,8,49930
TaskBuilding_54,2,49931
NoHouse,2,49932
TaskBuilding_54,5,49933
NoHouse,7,49934
TaskBuilding_54,2,49935
NoHouse,2,49936
Building_195,2,49937
TaskBuilding_52,2,49938
NoHouse,2,49939
TaskBuilding_52,22,49940
NoHouse,56,49941
TaskBuilding_46,2,49944
NoHouse,9,49945
TaskBuilding_46,2,49946
NoHouse,4,49947
TaskBuilding_46,4,49948
Building_183,22,49949
TaskBuilding_6,21,49950
Building_183,2,49951
TaskBuilding_46,34,49952
NoHouse,1,49953
TaskBuilding_46,2,49954
NoHouse,17,49955
TaskBuilding_46,2,49956
NoHouse,4,49957
TaskBuilding_6,2,49958
NoHouse,8,49959
TaskBuilding_40,1,49960
NoHouse,3,49961
TaskBuilding_38,2,49962
NoHouse,2,49963
TaskBuilding_38,2,49964
NoHouse,15,49965
TaskBuilding_40,2,49966
Building_176,23,49967
Building_171,78,49968
NoHit,2,49969
NoHouse,13,49970
Building_176,2,49971
NoHouse,2,49972
Building_176,2,49973
NoHouse,37,49974
Building_178,2,49975
NoHouse,2,49976
TaskBuilding_6,4,49977
NoHouse,9,49978
TaskBuilding_6,7,49979
NoHouse,3,49980
TaskBuilding_6,3,49981
Building_178,2,49982
NoHouse,2,49983
TaskBuilding_6,3,49984
NoHouse,4,49985
Building_178,11,49986
TaskBuilding_6,2,49987
NoHouse,2,49988
TaskBuilding_6,4,49989
NoHouse,8,49990
TaskBuilding_6,2,49991
NoHouse,21,49992
TaskBuilding_6,2,49993
NoHouse,35,49994
NoHit,4,49999
Building_176,2,50000
NoHouse,18,50001
TaskBuilding_40,3,50002
NoHouse,1,50003
Building_176,4,50004
TaskBuilding_40,2,50005
Building_176,4,50006
TaskBuilding_40,9,50007
Building_176,2,50008
NoHouse,4,50009
Building_160,6,50010
Building_170,2,50011
Building_160,6,50012
Building_170,5,50013
Building_160,1,50014
Building_170,1,50015
Building_160,2,50016
Building_170,1,50017
Building_160,2,50018
NoHouse,2,50019
Building_176,2,50020
NoHouse,2,50021
TaskBuilding_40,2,50022
NoHouse,23,50023
TaskBuilding_40,1,50024
NoHouse,3,50025
TaskBuilding_40,4,50026
NoHouse,2,50027
TaskBuilding_40,9,50028
NoHit,2,50029
NoHouse,10,50030
Building_176,2,50031
NoHouse,12,50032
Building_160,6,50033
NoHouse,6,50034
Building_160,4,50035
Building_170,2,50036
TaskBuilding_41,2,50037
Building_170,4,50038
TaskBuilding_41,6,50039
Building_170,2,50040
TaskBuilding_41,68,50041
Building_170,22,50042
Building_163,2,50043
Building_170,8,50044
Building_163,2,50045
Building_92,8,50046
Building_176,14,50047
NoHouse,17,50048
Building_183,23,50049
House_49,2,50050
TaskBuilding_6,1,50051
House_49,2,50052
TaskBuilding_6,2,50053
House_49,2,50054
TaskBuilding_6,77,50055
NoHouse,4,50056
TaskBuilding_6,2,50057
Building_183,2,50058
NoHouse,16,50059
TaskBuilding_6,14,50060
NoHouse,7,50061
TaskBuilding_6,201,50062
Building_178,2,50063
NoHouse,4,50064
TaskBuilding_40,4,50065
Building_176,3,50066
Building_92,4,50067
NoHouse,2,50068
Building_92,1,50069
Building_176,1,50070
Building_92,3,50071
NoHouse,4,50072
Building_160,2,50073
Building_163,2,50074
Building_170,6,50075
TaskBuilding_41,11,50076
Building_170,6,50077
TaskBuilding_41,86,50078
Building_170,22,50079
Building_163,32,50080
NoHouse,37,50081
Building_176,1,50082
NoHouse,2,50083
Building_176,4,50084
NoHouse,2,50085
Building_176,4,50086
NoHouse,2,50087
Building_176,2,50088
TaskBuilding_40,51,50089
NoHouse,35,50090
TaskBuilding_6,4,50091
NoHouse,4,50092
HighSilo-TaskBuilding_49,2,50093
TaskBuilding_6,20,50094
NoHouse,1,50095
Building_179,7,50096
NoHouse,2,50097
Building_179,10,50098
NoHouse,4,50099
HighSilo-TaskBuilding_49,12,50100
NoHouse,4,50101
HighSilo-TaskBuilding_49,18,50102
NoHouse,2,50103
HighSilo-TaskBuilding_49,2,50104
NoHouse,1,50105
HighSilo-TaskBuilding_49,7,50106
NoHouse,1,50107
HighSilo-TaskBuilding_49,2,50108
NoHouse,27,50109
HighSilo-TaskBuilding_49,2,50110
TaskBuilding_6,2,50111
Building_178,3,50112
NoHouse,65,50113
TaskBuilding_40,4,50114
Building_176,7,50115
TaskBuilding_40,4,50118
Building_176,2,50119
TaskBuilding_40,1,50120
Building_176,9,50121
NoHouse,2,50122
Building_176,4,50123
TaskBuilding_40,35,50124
NoHouse,151,50125
Building_183,117,50126
Building_181,4,50127
NoHouse,1,50128
Building_182,3,50129
Building_181,1,50130
Building_182,2,50131
NoHouse,4,50132
Building_181,2,50133
Building_180,2,50134
Building_181,2,50135
NoHouse,4,50136
Building_180,2,50137
NoHouse,5,50138
Building_184,2,50139
NoHouse,2,50140
Building_181,2,50141
NoHouse,2,50142
Building_181,4,50143
Building_180,20,50144
NoHouse,8,50145
Building_181,2,50146
NoHouse,10,50147
Building_181,2,50148
NoHouse,4,50149
Building_181,20,50150
Building_183,21,50151
Building_186,2,50152
TaskBuilding_46,30,50153
NoHouse,24,50154
TaskBuilding_46,2,50157
NoHouse,1,50158
TaskBuilding_46,4,50159
NoHouse,4,50160
TaskBuilding_46,3,50161
NoHouse,20,50162
TaskBuilding_46,70,50163
NoHit,4,50164
Building_198,6,50165
NoHouse,4,50166
Building_199,4,50167
NoHouse,8,50168
Building_198,2,50169
NoHouse,42,50170
Building_198,12,50171
TaskBuilding_46,6,50172
Building_183,4,50173
NoHouse,17,50174
NoHit,2,50175
HighSilo-TaskBuilding_49,3,50176
NoHouse,2,50177
HighSilo-TaskBuilding_49,4,50178
NoHouse,2,50179
HighSilo-TaskBuilding_49,13,50180
NoHouse,1,50181
HighSilo-TaskBuilding_49,2,50182
TaskBuilding_6,86,50183
HighSilo-TaskBuilding_49,2,50184
TaskBuilding_6,53,50185
NoHouse,62,50186
TaskBuilding_51,1,50187
Building_184,2,50188
Building_180,9,50189
Building_184,7,50190
Building_180,1,50191
Building_184,3,50192
Building_180,3,50193
Building_184,44,50194
NoHouse,64,50195
Building_184,2,50196
Building_180,2,50197
TaskBuilding_51,2,50198
Building_180,135,50199
NoHouse,2,50200
Building_184,8,50201
TaskBuilding_51,2,50202
Building_184,231,50203
NoHouse,198,50204
House_49,2,50205
NoHouse,27,50206
HighSilo-TaskBuilding_49,2,50207
NoHouse,24,50208
HighSilo-TaskBuilding_49,16,50209
NoHouse,36,50210
Building_184,34,50211
Building_185,2,50212
Building_180,133,50213
Building_203,2,50214
Building_202,9,50215
NoHouse,2,50216
Building_181,168,50217
NoHouse,40,50218
Building_180,684,50219
NoHouse,2,50220
Building_180,5,50221
NoHouse,2,50222
Building_188,1,50223
NoHouse,1,50224
Building_180,2,50225
Building_188,7,50226
Garage_185,12,50227
Building_188,3,50228
Garage_185,6,50229
NoHouse,8,50230
Building_180,3,50231
NoHouse,5,50232
Building_180,26,50233
NoHouse,36,50234
Garage_185,2,50235
Building_188,1,50236
Building_185,20,50237
Garage_185,6,50238
NoHouse,1,50239
Building_185,2,50240
NoHouse,40,50241
HighSilo-TaskBuilding_49,2,50242
NoHouse,1,50243
Building_179,1,50244
NoHouse,2,50245
Building_179,26,50246
NoHouse,2,50247
Building_179,6,50248
NoHouse,2,50249
Building_179,17,50250
NoHouse,20,50251
Building_179,8,50252
NoHouse,2,50253
Building_179,116,50254
HighSilo-TaskBuilding_49,3,50255
NoHouse,6,50256
Building_184,7,50257
Building_185,2,50258
Building_184,3,50259
Building_185,1,50260
Building_184,2,50261
Building_185,6,50262
Garage_185,24,50263
Building_205,2,50264
Building_186,2,50265
Building_202,2,50266
Building_207,2,50267
NoHouse,2,50268
Building_207,2,50269
Building_202,2,50270
NoHouse,1,50271
Building_202,10,50272
Building_186,28,50273
NoHouse,18,50274
Building_194,2,50275
Building_189,1,50276
Garage_185,1,50277
NoHouse,35,50278
Building_179,2,50279
NoHouse,20,50280
Building_179,22,50281
House_49,5,50282
NoHouse,1,50283
House_49,22,50284
NoHouse,4,50285
House_49,40,50286
Building_179,6,50287
NoHouse,1,50288
HighSilo-TaskBuilding_49,8,50289
NoHouse,6,50290
HighSilo-TaskBuilding_49,1,50291
NoHouse,3,50292
HighSilo-TaskBuilding_49,5,50293
NoHit,2,50294
NoHouse,44,50295
TaskBuilding_51,23,50296
Building_184,22,50297
TaskBuilding_51,96,50298
Building_184,21,50299
Building_185,1,50300
Garage_185,14,50301
Building_185,1,50302
Garage_185,4,50303
Building_185,10,50304
Garage_185,7,50305
Building_188,2,50306
Building_185,6,50307
Garage_185,6,50308
Building_205,1,50309
NoHouse,8,50310
TaskBuilding_54,2,50311
NoHouse,2,50312
TaskBuilding_54,2,50313
NoHouse,2,50314
Building_205,2,50315
Building_196,6,50316
Building_205,4,50317
NoHouse,24,50318
Garage_185,4,50319
Building_185,5,50320
Garage_185,2,50321
Building_185,4,50322
Garage_185,4,50323
Building_185,5,50324
Garage_185,2,50325
Building_185,2,50326
Garage_185,2,50327
Building_185,2,50328
Garage_185,4,50329
Building_185,3,50330
Garage_185,52,50331
NoHouse,64,50332
Building_189,3,50333
Building_188,1,50334
Building_184,6,50335
TaskBuilding_51,286,50336
Building_185,49,50337
NoHouse,93,50338
HighSilo-TaskBuilding_49,200,50339
NoHit,3,50342
NoHouse,108,50343
Building_190,2,50344
NoHouse,4,50345
Building_185,48,50346
Building_188,8,50347
Building_206,15,50348
NoHouse,6,50349
Building_192,2,50350
NoHouse,429,50351
Building_188,23,50352
Building_185,268,50353
NoHouse,36,50360
Building_185,2,50361
Building_188,24,50362
Building_194,5,50363
Building_188,4,50364
Building_194,6,50365
Building_188,8,50366
Building_194,2,50367
NoHouse,11,50368
Building_195,4,50369
Building_197,2,50370
NoHouse,2,50371
Building_206,2,50372
NoHouse,204,50373
Building_194,15,50374
Building_195,1,50375
Building_194,1,50376
Building_188,29,50377
NoHouse,8,50378
Building_188,15,50379
NoHouse,1,50380
Building_188,1,50381
Building_187,3,50382
NoHouse,8,50383
Building_198,2,50384
NoHouse,19,50385
Building_198,2,50386
Building_185,21,50387
Building_187,10,50388
Building_210,2,50389
Building_187,28,50390
Building_188,2,50391
Building_187,17,50392
Building_188,13,50393
Building_187,9,50394
Building_188,2,50395
NoHouse,2,50396
Building_187,2,50397
Building_188,15,50398
Building_187,5,50399
Building_188,2,50400
NoHouse,20,50401
Building_188,28,50402
NoHouse,2,50403
Building_188,8,50404
NoHouse,33,50405
Building_188,226,50406
Building_189,1,50407
NoHouse,2,50408
Building_189,2,50409
Building_188,2,50410
NoHouse,1,50411
Building_189,20,50412
