hitObjectColliderName,ordinalOfHit,hitObjectColliderBoundsCenter.x,hitObjectColliderBoundsCenter.y,hitObjectColliderBoundsCenter.z,participantId,session_type
Sphere (2),1,29.963085174560547,1.143337607383728,170.94166564941406,1008,single
Sphere (3),2,29.950197219848633,1.1075571775436401,170.9367218017578,1008,single
Sphere (2),1,30.018537521362305,1.1422148942947388,170.93597412109375,1008,single
PhoneCollider,2,30.01556396484375,1.158766269683838,170.9710235595703,1008,single
Sphere (2),1,30.073970794677734,1.1410902738571167,170.93023681640625,1008,single
finger_index_0_r,2,30.09465980529785,1.1461890935897827,170.9288787841797,1008,single
Sphere (2),1,30.130226135253906,1.1399247646331787,170.92481994628906,1008,single
finger_index_0_r,2,30.150922775268555,1.145005464553833,170.9234161376953,1008,single
Sphere (2),1,30.18549919128418,1.1387370824813843,170.9193878173828,1008,single
finger_index_0_r,2,30.206188201904297,1.1438004970550537,170.91795349121094,1008,single
Sphere (2),1,30.296329498291016,1.1363205909729004,170.90782165527344,1008,single
finger_index_0_r,2,30.317049026489258,1.1413705348968506,170.90626525878906,1008,single
Sphere (2),1,30.351490020751953,1.1351004838943481,170.90243530273438,1008,single
finger_index_0_r,2,30.37220001220703,1.1401479244232178,170.90084838867188,1008,single
Sphere (2),1,30.407241821289062,1.1338354349136353,170.89695739746094,1008,single
finger_index_0_r,2,30.42792320251465,1.1388694047927856,170.89532470703125,1008,single
Sphere (2),1,30.46324348449707,1.1325669288635254,170.89158630371094,1008,single
finger_index_0_r,2,30.48394012451172,1.1375901699066162,170.88986206054688,1008,single
Sphere (2),1,30.574325561523438,1.1299163103103638,170.88047790527344,1008,single
finger_index_0_r,2,30.59505271911621,1.1348745822906494,170.87869262695312,1008,single
Sphere (2),1,30.630016326904297,1.1283841133117676,170.87493896484375,1008,single
finger_index_0_r,2,30.650739669799805,1.133312702178955,170.87313842773438,1008,single
Sphere (2),1,30.685789108276367,1.1268373727798462,170.86959838867188,1008,single
finger_index_0_r,2,30.706457138061523,1.1317226886749268,170.86773681640625,1008,single
Sphere (2),1,30.741487503051758,1.1252797842025757,170.8641357421875,1008,single
finger_index_0_r,2,30.762187957763672,1.1301264762878418,170.8622589111328,1008,single
Sphere (2),1,30.8529109954834,1.1224600076675415,170.85330200195312,1008,single
PhoneCollider,2,30.850860595703125,1.1382758617401123,170.88880920410156,1008,single
Sphere (2),1,30.908767700195312,1.120949149131775,170.84780883789062,1008,single
PhoneCollider,2,30.906768798828125,1.1368694305419922,170.8834686279297,1008,single
Sphere (2),1,30.964672088623047,1.119530200958252,170.84249877929688,1008,single
PhoneCollider,2,30.96270751953125,1.1353397369384766,170.87806701660156,1008,single
Sphere (2),1,31.021066665649414,1.1180309057235718,170.83724975585938,1008,single
PhoneCollider,2,31.0191650390625,1.1338876485824585,170.87269592285156,1008,single
Sphere (2),1,31.07784652709961,1.1166386604309082,170.83172607421875,1008,single
PhoneCollider,2,31.076202392578125,1.1323440074920654,170.86732482910156,1008,single
Sphere (2),1,31.13380241394043,1.115172266960144,170.82652282714844,1008,single
PhoneCollider,2,31.13226318359375,1.130903959274292,170.86216735839844,1008,single
Sphere (2),1,31.18989372253418,1.113625407218933,170.82122802734375,1008,single
PhoneCollider,2,31.188262939453125,1.1293537616729736,170.85679626464844,1008,single
Sphere (2),1,31.24652862548828,1.1120777130126953,170.81600952148438,1008,single
PhoneCollider,2,31.24493408203125,1.127732753753662,170.8516082763672,1008,single
Sphere (2),1,31.302566528320312,1.1107357740402222,170.8103485107422,1008,single
PhoneCollider,2,31.30108642578125,1.1261463165283203,170.84617614746094,1008,single
Sphere (2),1,31.358638763427734,1.1093045473098755,170.80491638183594,1008,single
PhoneCollider,2,31.357177734375,1.1248023509979248,170.84068298339844,1008,single
Sphere (2),1,31.373544692993164,1.1082429885864258,170.80349731445312,1008,single
finger_index_0_r,2,31.394336700439453,1.1126676797866821,170.8017120361328,1008,single
PhoneCollider,1,31.428314208984375,1.1223340034484863,170.83396911621094,1008,single
Sphere (2),2,31.460411071777344,1.1063671112060547,170.7953643798828,1008,single
PhoneCollider,1,31.515380859375,1.120451807975769,170.8262176513672,1008,single
Sphere (2),2,31.524747848510742,1.1048518419265747,170.7897491455078,1008,single
Sphere (2),1,31.582929611206055,1.103409767150879,170.78501892089844,1008,single
PhoneCollider,2,31.579437255859375,1.118927001953125,170.8209686279297,1008,single
Sphere (2),1,31.63947105407715,1.1019465923309326,170.7816162109375,1008,single
PhoneCollider,2,31.637420654296875,1.1174988746643066,170.8174591064453,1008,single
Sphere (2),1,31.695415496826172,1.1005607843399048,170.7786407470703,1008,single
PhoneCollider,2,31.693817138671875,1.1160402297973633,170.8143768310547,1008,single
Sphere (2),1,31.75152015686035,1.0999391078948975,170.77674865722656,1008,single
PhoneCollider,2,31.749847412109375,1.115368127822876,170.81251525878906,1008,single
Sphere (2),1,31.862878799438477,1.096973180770874,170.77407836914062,1008,single
PhoneCollider,2,31.86138916015625,1.11245596408844,170.80967712402344,1008,single
Sphere (2),1,31.97275733947754,1.0898648500442505,170.7726593017578,1008,single
PhoneCollider,2,31.971221923828125,1.1053476333618164,170.80833435058594,1008,single
PhoneCollider,1,32.082244873046875,1.1022634506225586,170.80772399902344,1008,single
PhoneCollider,1,32.14129638671875,1.102470874786377,170.8075408935547,1008,single
Sphere (2),2,32.182308197021484,1.0862373113632202,170.77166748046875,1008,single
PhoneCollider,1,32.301849365234375,1.1010072231292725,170.8079376220703,1008,single
Sphere (2),2,32.306156158447266,1.085461139678955,170.7723846435547,1008,single
Sphere (2),1,32.36233901977539,1.0852081775665283,170.7731170654297,1008,single
PhoneCollider,2,32.360015869140625,1.1007130146026611,170.8086700439453,1008,single
PhoneCollider,1,32.4716796875,1.1004849672317505,170.8097686767578,1008,single
PhoneCollider,1,32.445404052734375,1.1002140045166016,170.8093719482422,1008,single
finger_index_0_r,2,32.49696350097656,1.0885146856307983,170.7728271484375,1008,single
PhoneCollider,1,32.529815673828125,1.0995395183563232,170.81031799316406,1008,single
Sphere (2),2,32.57102584838867,1.0843273401260376,170.7752685546875,1008,single
PhoneCollider,1,32.68011474609375,1.098059892654419,170.81272888183594,1008,single
PhoneCollider,1,32.666839599609375,1.0981953144073486,170.8126983642578,1008,single
finger_index_0_r,2,32.721187591552734,1.0861841440200806,170.77650451660156,1008,single
PhoneCollider,1,32.809173583984375,1.0958282947540283,170.81651306152344,1008,single
Sphere (2),2,32.849021911621094,1.0798664093017578,170.7816162109375,1008,single
PhoneCollider,1,32.902496337890625,1.0943593978881836,170.81935119628906,1008,single
Sphere (2),2,32.91423416137695,1.078704595565796,170.78399658203125,1008,single
PhoneCollider,1,32.967926025390625,1.0932037830352783,170.82212829589844,1008,single
Sphere (2),2,32.97243118286133,1.0776219367980957,170.7866973876953,1008,single
Sphere (2),1,33.04299545288086,1.0761398077011108,170.79049682617188,1008,single
finger_index_0_r,2,33.06391906738281,1.0801942348480225,170.789306640625,1008,single
PhoneCollider,1,33.096710205078125,1.090641975402832,170.8296661376953,1008,single
Sphere (2),2,33.1291618347168,1.0746947526931763,170.7959442138672,1008,single
finger_index_1_r,1,33.20515441894531,1.1053767204284668,170.82740783691406,1008,single
PhoneCollider,2,33.23773193359375,1.0884023904800415,170.83958435058594,1008,single
PhoneCollider,1,33.276580810546875,1.0874333381652832,170.84263610839844,1008,single
finger_index_0_r,2,33.33051300048828,1.0752289295196533,170.80810546875,1008,single
PhoneCollider,1,33.45587158203125,1.0837981700897217,170.85679626464844,1008,single
Sphere (2),2,33.46798324584961,1.0681769847869873,170.8218536376953,1008,single
PhoneCollider,1,33.579681396484375,1.0808796882629395,170.8666229248047,1008,single
Sphere (2),2,33.58235549926758,1.0653245449066162,170.83094787597656,1008,single
PhoneCollider,1,33.691802978515625,1.078059196472168,170.87599182128906,1008,single
Sphere (2),2,33.693790435791016,1.0624560117721558,170.84024047851562,1008,single
PhoneCollider,1,33.8031005859375,1.075162410736084,170.8854522705078,1008,single
Sphere (2),2,33.80501174926758,1.0595512390136719,170.8497314453125,1008,single
PhoneCollider,1,33.913848876953125,1.0721888542175293,170.89503479003906,1008,single
Sphere (2),2,33.91570281982422,1.0565372705459595,170.85934448242188,1008,single
PhoneCollider,1,33.969146728515625,1.0706555843353271,170.89979553222656,1008,single
Sphere (2),2,33.97096633911133,1.0549743175506592,170.8642120361328,1008,single
PhoneCollider,1,34.02490234375,1.0696837902069092,170.90489196777344,1008,single
Sphere (2),2,34.02665328979492,1.0540131330490112,170.86923217773438,1008,single
PhoneCollider,1,34.080780029296875,1.0689473152160645,170.9100799560547,1008,single
Sphere (2),2,34.0823974609375,1.0532681941986084,170.8743438720703,1008,single
PhoneCollider,1,34.192108154296875,1.0674314498901367,170.92039489746094,1008,single
Sphere (2),2,34.193695068359375,1.0517191886901855,170.88462829589844,1008,single
PhoneCollider,1,34.303558349609375,1.065805196762085,170.9307403564453,1008,single
Sphere (2),2,34.30482864379883,1.0499852895736694,170.89495849609375,1008,single
Sphere (2),1,34.416038513183594,1.0481683015823364,170.90550231933594,1008,single
finger_index_0_r,2,34.4370002746582,1.0516963005065918,170.9037628173828,1008,single
PhoneCollider,1,34.526702880859375,1.061155915260315,170.95204162597656,1008,single
PhoneCollider,1,34.581939697265625,1.059397578239441,170.9573516845703,1008,single
PhoneCollider,1,34.694915771484375,1.0556786060333252,170.96726989746094,1008,single
PhoneCollider,1,34.80743408203125,1.0516200065612793,170.9773712158203,1008,single
PhoneCollider,1,34.863861083984375,1.0495492219924927,170.98255920410156,1008,single
PhoneCollider,1,34.920318603515625,1.0474741458892822,170.98756408691406,1008,single
PhoneCollider,1,34.976043701171875,1.045436143875122,170.9925994873047,1008,single
PhoneCollider,1,35.0885009765625,1.0412328243255615,171.0028533935547,1008,single
PhoneCollider,1,35.1446533203125,1.0391149520874023,171.00807189941406,1008,single
PhoneCollider,1,35.201263427734375,1.0370509624481201,171.0132598876953,1008,single
PhoneCollider,1,35.314178466796875,1.0328810214996338,171.0234832763672,1008,single
PhoneCollider,1,35.38543701171875,1.0301148891448975,171.03016662597656,1008,single
PhoneCollider,1,35.471954345703125,1.0269742012023926,171.0380096435547,1008,single
PhoneCollider,1,35.536041259765625,1.024560809135437,171.0438690185547,1008,single
PhoneCollider,1,35.59423828125,1.022397756576538,171.04930114746094,1008,single
PhoneCollider,1,35.650726318359375,1.0203440189361572,171.0544891357422,1008,single
PhoneCollider,1,35.80780029296875,1.0163809061050415,171.06968688964844,1008,single
PhoneCollider,1,35.872161865234375,1.0145094394683838,171.07521057128906,1008,single
PhoneCollider,1,35.986541748046875,1.012078046798706,171.08570861816406,1008,single
PhoneCollider,1,36.043304443359375,1.0108444690704346,171.09083557128906,1008,single
PhoneCollider,1,36.099334716796875,1.0063762664794922,171.0959930419922,1008,single
PhoneCollider,1,36.211639404296875,0.9975652098655701,171.10630798339844,1008,single
PhoneCollider,1,36.323150634765625,0.9936772584915161,171.11656188964844,1008,single
PhoneCollider,1,36.435150146484375,0.9900038242340088,171.1267852783203,1008,single
PhoneCollider,1,36.49072265625,0.9882447719573975,171.13209533691406,1008,single
PhoneCollider,1,36.602874755859375,0.9846067428588867,171.1426544189453,1008,single
PhoneCollider,1,36.705169677734375,0.9808236360549927,171.15187072753906,1008,single
PhoneCollider,1,36.823211669921875,0.9779523611068726,171.1628875732422,1008,single
PhoneCollider,1,37.188262939453125,0.9577414989471436,171.1958770751953,1008,single
PhoneCollider,1,37.320770263671875,0.9530758857727051,171.2079620361328,1008,single
PhoneCollider,1,37.539276123046875,0.9347415566444397,171.2283477783203,1008,single
PhoneCollider,1,37.662353515625,0.925393283367157,171.2399139404297,1008,single
PhoneCollider,1,37.71893310546875,0.9210041165351868,171.24534606933594,1008,single
PhoneCollider,1,37.830169677734375,0.912151038646698,171.25547790527344,1008,single
PhoneCollider,1,38.050811767578125,0.8936876654624939,171.2759246826172,1008,single
PhoneCollider,1,38.160736083984375,0.8840903639793396,171.28611755371094,1008,single
thumb_distal,1,43.58909225463867,0.7400646805763245,171.09225463867188,1008,single
thumb_distal,1,43.70015335083008,0.7403204441070557,171.1011962890625,1008,single
thumb_distal,1,43.75503921508789,0.7406172156333923,171.10743713378906,1008,single
CollisionObject0,2,89.81221771240234,3.4284865856170654,138.7290496826172,1008,single
Graffity_23,1,109.03202819824219,0.9217604994773865,114.67889404296875,1008,single
Lamppost_v1 (1),2,123.63182830810547,3.450601816177368,-1.0011463165283203,1008,single
CollisionObject1,2,221.00454711914062,3.143860340118408,272.23870849609375,1008,single
Sphere (3),1,71.33292388916016,0.2947472035884857,182.0828094482422,1008,single
Sphere (2),2,71.35078430175781,0.328143835067749,182.08877563476562,1008,single
Sphere (3),1,71.38811492919922,0.2952190339565277,182.0914306640625,1008,single
Sphere (2),2,71.4058609008789,0.32866498827934265,182.0974884033203,1008,single
Sphere (2),1,71.514892578125,0.32923439145088196,182.1149444580078,1008,single
Sphere (3),2,71.49737548828125,0.2956623136997223,182.10874938964844,1008,single
PhoneCollider,1,71.57080078125,0.34266239404678345,182.15919494628906,1008,single
Sphere (2),2,71.56989288330078,0.3290063738822937,182.1237335205078,1008,single
PhoneCollider,1,71.62530517578125,0.34241968393325806,182.16795349121094,1008,single
Sphere (2),2,71.62456512451172,0.3286265730857849,182.13258361816406,1008,single
PhoneCollider,1,71.67959594726562,0.3420422673225403,182.17686462402344,1008,single
Sphere (2),2,71.67902374267578,0.32810163497924805,182.14144897460938,1008,single
PhoneCollider,1,71.7335205078125,0.3415139317512512,182.18589782714844,1008,single
Sphere (2),2,71.73310089111328,0.3276072144508362,182.1504364013672,1008,single
PhoneCollider,1,71.7880859375,0.3409828543663025,182.1951141357422,1008,single
Sphere (2),2,71.78792572021484,0.32705333828926086,182.15969848632812,1008,single
Sphere (2),1,71.84229278564453,0.32632604241371155,182.16893005371094,1008,single
Sphere (3),2,71.82596588134766,0.2923226058483124,182.1620635986328,1008,single
Sphere (2),1,71.95066833496094,0.3246340751647949,182.18699645996094,1008,single
Sphere (3),2,71.9345474243164,0.2905542254447937,182.17999267578125,1008,single
Sphere (2),1,72.00528717041016,0.32084813714027405,182.1959686279297,1008,single
Sphere (3),2,71.98919677734375,0.2867582440376282,182.1888885498047,1008,single
Sphere (2),1,72.06034851074219,0.3166647255420685,182.20497131347656,1008,single
Sphere (3),2,72.04432678222656,0.2825735807418823,182.19786071777344,1008,single
Sphere (2),1,72.16934204101562,0.31014496088027954,182.22320556640625,1008,single
Sphere (3),2,72.1533203125,0.2760298550128937,182.21612548828125,1008,single
PhoneCollider,1,72.27716064453125,0.3215060830116272,182.2764434814453,1008,single
Sphere (2),2,72.27820587158203,0.3068055510520935,182.2407989501953,1008,single
PhoneCollider,1,72.38638305664062,0.31797438859939575,182.2941436767578,1008,single
Sphere (2),2,72.38768005371094,0.3030773997306824,182.25852966308594,1008,single
PhoneCollider,1,72.44122314453125,0.31613272428512573,182.30284118652344,1008,single
Sphere (2),2,72.44235229492188,0.30124548077583313,182.2674560546875,1008,single
PhoneCollider,1,72.49603271484375,0.3142957091331482,182.3117218017578,1008,single
Sphere (2),2,72.49717712402344,0.29938244819641113,182.2762908935547,1008,single
PhoneCollider,1,72.6046142578125,0.3105549216270447,182.3292999267578,1008,single
Sphere (2),2,72.605712890625,0.295697957277298,182.29376220703125,1008,single
PhoneCollider,1,72.65960693359375,0.30864375829696655,182.3384552001953,1008,single
Sphere (2),2,72.66080474853516,0.29381901025772095,182.3029022216797,1008,single
PhoneCollider,1,72.71490478515625,0.3067231774330139,182.3473358154297,1008,single
Sphere (2),2,72.716064453125,0.29197874665260315,182.31179809570312,1008,single
PhoneCollider,1,72.76885986328125,0.3048688769340515,182.35606384277344,1008,single
Sphere (2),2,72.76997375488281,0.29022514820098877,182.3204803466797,1008,single
PhoneCollider,1,72.8232421875,0.3030710816383362,182.36463928222656,1008,single
Sphere (2),2,72.8243637084961,0.2884661853313446,182.32899475097656,1008,single
PhoneCollider,1,72.87802124023438,0.30229777097702026,182.37339782714844,1008,single
Sphere (2),2,72.87924194335938,0.28775471448898315,182.33775329589844,1008,single
PhoneCollider,1,72.93307495117188,0.30188924074172974,182.3821258544922,1008,single
Sphere (2),2,72.93424224853516,0.2874692678451538,182.3465118408203,1008,single
PhoneCollider,1,72.98773193359375,0.30161911249160767,182.39076232910156,1008,single
Sphere (2),2,72.98882293701172,0.28717362880706787,182.35513305664062,1008,single
PhoneCollider,1,73.042724609375,0.30135172605514526,182.39967346191406,1008,single
Sphere (2),2,73.04378509521484,0.28699734807014465,182.3639678955078,1008,single
Sphere (2),1,73.09845733642578,0.2869236171245575,182.37265014648438,1008,single
PhoneCollider,2,73.0975341796875,0.301211416721344,182.4083709716797,1008,single
Sphere (2),1,73.15324401855469,0.28614625334739685,182.381591796875,1008,single
finger_index_0_r,2,73.1743392944336,0.2890503704547882,182.38040161132812,1008,single
Sphere (2),1,73.26233673095703,0.2823511064052582,182.39857482910156,1008,single
finger_index_0_r,2,73.2834243774414,0.2852412462234497,182.3973846435547,1008,single
Sphere (2),1,73.37120056152344,0.27876782417297363,182.41552734375,1008,single
finger_index_0_r,2,73.39228820800781,0.2816855013370514,182.4143524169922,1008,single
Sphere (2),1,73.42550659179688,0.27708977460861206,182.42440795898438,1008,single
finger_index_0_r,2,73.44662475585938,0.28001075983047485,182.4232940673828,1008,single
Sphere (2),1,73.48025512695312,0.275383859872818,182.43310546875,1008,single
finger_index_0_r,2,73.50135040283203,0.2783370614051819,182.43202209472656,1008,single
Sphere (2),1,73.58936309814453,0.27195703983306885,182.4506072998047,1008,single
finger_index_0_r,2,73.6104507446289,0.2749166488647461,182.4495086669922,1008,single
Sphere (2),1,73.69854736328125,0.26931825280189514,182.46817016601562,1008,single
finger_index_0_r,2,73.71965789794922,0.272311270236969,182.46713256835938,1008,single
Sphere (2),1,73.8082046508789,0.2684045433998108,182.48561096191406,1008,single
finger_index_0_r,2,73.82929229736328,0.27140480279922485,182.484619140625,1008,single
Sphere (2),1,73.91748809814453,0.26752713322639465,182.50267028808594,1008,single
finger_index_0_r,2,73.9385757446289,0.27056246995925903,182.50172424316406,1008,single
Sphere (2),1,73.97261810302734,0.2670407295227051,182.51126098632812,1008,single
finger_index_0_r,2,73.99374389648438,0.27010011672973633,182.51023864746094,1008,single
Sphere (2),1,74.08177947998047,0.2660849392414093,182.5281982421875,1008,single
finger_index_0_r,2,74.10286712646484,0.2691727876663208,182.52723693847656,1008,single
Sphere (2),1,74.19107055664062,0.26516464352607727,182.5451202392578,1008,single
finger_index_0_r,2,74.212158203125,0.26828309893608093,182.5441436767578,1008,single
Sphere (2),1,74.2457504272461,0.26472336053848267,182.553466796875,1008,single
finger_index_0_r,2,74.26680755615234,0.2678489089012146,182.55252075195312,1008,single
Sphere (2),1,74.30086517333984,0.26417306065559387,182.5619659423828,1008,single
finger_index_0_r,2,74.32195281982422,0.26730111241340637,182.56100463867188,1008,single
Sphere (2),1,74.40998840332031,0.2631185054779053,182.57855224609375,1008,single
finger_index_0_r,2,74.43106842041016,0.2662685513496399,182.57765197753906,1008,single
PhoneCollider,1,74.51699829101562,0.27678292989730835,182.6310272216797,1008,single
finger_middle_0_r,2,74.54258728027344,0.24449677765369415,182.6053924560547,1008,single
PhoneCollider,1,74.57162475585938,0.2763602137565613,182.63917541503906,1008,single
finger_middle_0_r,2,74.59725189208984,0.2439877688884735,182.6136016845703,1008,single
PhoneCollider,1,74.68081665039062,0.27666646242141724,182.6556854248047,1008,single
Sphere (3),2,74.6666488647461,0.22783231735229492,182.61317443847656,1008,single
PhoneCollider,1,74.73583984375,0.2775399088859558,182.66404724121094,1008,single
Sphere (3),2,74.72177124023438,0.2286756932735443,182.62158203125,1008,single
Sphere (3),1,74.77682495117188,0.2295352816581726,182.6300506591797,1008,single
Sphere (1),2,74.787841796875,0.22783085703849792,182.66262817382812,1008,single
Sphere (3),1,74.83090209960938,0.23040729761123657,182.6380615234375,1008,single
Sphere (3),1,74.88595581054688,0.2298213243484497,182.6464385986328,1008,single
Sphere (1),2,74.89693450927734,0.2281341552734375,182.67897033691406,1008,single
Sphere (3),1,74.94074249267578,0.22905924916267395,182.65481567382812,1008,single
Sphere (1),2,74.95175170898438,0.22735929489135742,182.68736267089844,1008,single
Sphere (3),1,74.99518585205078,0.2282799780368805,182.6629180908203,1008,single
Sphere (3),1,75.05016326904297,0.22739294171333313,182.67123413085938,1008,single
Sphere (1),2,75.06119537353516,0.2257159948348999,182.7037811279297,1008,single
Sphere (3),1,75.10514831542969,0.22652152180671692,182.6798858642578,1008,single
Sphere (1),2,75.11619567871094,0.22486647963523865,182.71241760253906,1008,single
Sphere (3),1,75.21416473388672,0.22483471035957336,182.69654846191406,1008,single
Sphere (1),2,75.22521209716797,0.22323855757713318,182.7290802001953,1008,single
Sphere (3),1,75.32356262207031,0.22306352853775024,182.7132110595703,1008,single
Sphere (1),2,75.33457946777344,0.2214738130569458,182.7457733154297,1008,single
PhoneCollider,1,75.39242553710938,0.2713426947593689,182.76380920410156,1008,single
Sphere (3),2,75.37846374511719,0.22221031785011292,182.72146606445312,1008,single
PhoneCollider,1,75.44732666015625,0.2704703211784363,182.7721405029297,1008,single
Sphere (3),2,75.43321990966797,0.22131678462028503,182.72984313964844,1008,single
PhoneCollider,1,75.50173950195312,0.2696027159690857,182.7804412841797,1008,single
Sphere (3),2,75.48768615722656,0.22043105959892273,182.73806762695312,1008,single
PhoneCollider,1,75.5567626953125,0.26871269941329956,182.7887725830078,1008,single
Sphere (3),2,75.54263305664062,0.21951624751091003,182.74644470214844,1008,single
PhoneCollider,1,75.61138916015625,0.2678017020225525,182.7971649169922,1008,single
Sphere (3),2,75.59735107421875,0.2185918390750885,182.7548370361328,1008,single
PhoneCollider,1,75.66659545898438,0.2668607831001282,182.80552673339844,1008,single
Sphere (3),2,75.65265655517578,0.21770542860031128,182.76315307617188,1008,single
PhoneCollider,1,75.72103881835938,0.2659755349159241,182.8135528564453,1008,single
Sphere (3),2,75.70706176757812,0.21677732467651367,182.771240234375,1008,single
PhoneCollider,1,75.77587890625,0.265019953250885,182.8219451904297,1008,single
Sphere (3),2,75.76190185546875,0.21587374806404114,182.77963256835938,1008,single
PhoneCollider,1,75.83029174804688,0.26411086320877075,182.83021545410156,1008,single
Sphere (3),2,75.81624603271484,0.2149299532175064,182.787841796875,1008,single
Sphere (3),1,75.87090301513672,0.2138700932264328,182.79612731933594,1008,single
Sphere (1),2,75.88202667236328,0.21226482093334198,182.82862854003906,1008,single
Sphere (3),1,75.9264144897461,0.21278716623783112,182.80479431152344,1008,single
Sphere (1),2,75.93748474121094,0.2112133800983429,182.83731079101562,1008,single
Sphere (3),1,75.98040771484375,0.21177956461906433,182.8127899169922,1008,single
Sphere (1),2,75.99149322509766,0.21022194623947144,182.84532165527344,1008,single
Sphere (3),1,76.09050750732422,0.2098654955625534,182.8289794921875,1008,single
Sphere (1),2,76.10160827636719,0.20830874145030975,182.86146545410156,1008,single
Sphere (3),1,76.14498901367188,0.20908451080322266,182.83685302734375,1008,single
Sphere (1),2,76.15612030029297,0.20751656591892242,182.869384765625,1008,single
PhoneCollider,1,77.5836181640625,0.23112469911575317,183.08836364746094,1008,single
Sphere (2),2,77.58562469482422,0.21625462174415588,183.05307006835938,1008,single
PhoneCollider,1,77.63818359375,0.23023170232772827,183.09642028808594,1008,single
finger_index_0_r,2,77.66107177734375,0.21876053512096405,183.06004333496094,1008,single
PhoneCollider,1,77.74716186523438,0.22835057973861694,183.11241149902344,1008,single
finger_index_0_r,2,77.77020263671875,0.2168923020362854,183.07618713378906,1008,single
PhoneCollider,1,77.85641479492188,0.22648698091506958,183.1283721923828,1008,single
finger_index_0_r,1,78.09841918945312,0.2139245867729187,183.12371826171875,1008,single
PhoneCollider,2,78.0753173828125,0.22534137964248657,183.1599884033203,1008,single
finger_index_0_r,1,78.15316772460938,0.21416515111923218,183.13186645507812,1008,single
PhoneCollider,2,78.12997436523438,0.22553521394729614,183.1681365966797,1008,single
PhoneCollider,1,78.34930419921875,0.22632580995559692,183.2001495361328,1008,single
PhoneCollider,1,78.40402221679688,0.22647100687026978,183.20799255371094,1008,single
PhoneCollider,1,78.51351928710938,0.2267048954963684,183.2235870361328,1008,single
finger_index_0_r,2,78.53668212890625,0.21532435715198517,183.18731689453125,1008,single
PhoneCollider,1,78.55718994140625,0.22682327032089233,183.2299041748047,1008,single
PhoneCollider,1,78.6121826171875,0.22691160440444946,183.23777770996094,1008,single
PhoneCollider,1,78.7213134765625,0.2270941138267517,183.2533416748047,1008,single
PhoneCollider,1,78.7757568359375,0.2271769642829895,183.26109313964844,1008,single
PhoneCollider,1,78.88589477539062,0.22611624002456665,183.2769012451172,1008,single
finger_index_0_r,2,78.90907287597656,0.214723140001297,183.24037170410156,1008,single
PhoneCollider,1,80.0369873046875,0.215495765209198,183.4415740966797,1008,single
Sphere (2),2,80.03895568847656,0.20063884556293488,183.40615844726562,1008,single
PhoneCollider,1,80.14657592773438,0.2145971655845642,183.45692443847656,1008,single
Sphere (2),2,80.14865112304688,0.1997351348400116,183.42153930664062,1008,single
PhoneCollider,1,80.20162963867188,0.21415990591049194,183.46473693847656,1008,single
Sphere (2),2,80.20370483398438,0.1992523968219757,183.42929077148438,1008,single
PhoneCollider,1,80.2569580078125,0.21367353200912476,183.47251892089844,1008,single
Sphere (2),2,80.25894165039062,0.19886603951454163,183.43714904785156,1008,single
PhoneCollider,1,80.31271362304688,0.2133006453514099,183.48036193847656,1008,single
Sphere (2),2,80.31468200683594,0.19847506284713745,183.44500732421875,1008,single
PhoneCollider,1,80.36825561523438,0.212688148021698,183.48863220214844,1008,single
Sphere (2),2,80.37022399902344,0.19785857200622559,183.4532470703125,1008,single
PhoneCollider,1,80.42352294921875,0.21134549379348755,183.49632263183594,1008,single
Sphere (2),2,80.425537109375,0.1964811086654663,183.46096801757812,1008,single
PhoneCollider,1,80.4793701171875,0.20996087789535522,183.50450134277344,1008,single
Sphere (2),2,80.48140716552734,0.1950465440750122,183.4691162109375,1008,single
PhoneCollider,1,80.534912109375,0.20856589078903198,183.51234436035156,1008,single
Sphere (2),2,80.53703308105469,0.19359581172466278,183.4769744873047,1008,single
PhoneCollider,1,80.59158325195312,0.20709997415542603,183.5204620361328,1008,single
Sphere (2),2,80.59357452392578,0.1921008825302124,183.48519897460938,1008,single
PhoneCollider,1,80.64630126953125,0.20568197965621948,183.52830505371094,1008,single
Sphere (2),2,80.64830017089844,0.19073262810707092,183.49307250976562,1008,single
PhoneCollider,1,80.701171875,0.20431524515151978,183.5363006591797,1008,single
Sphere (2),2,80.703125,0.18932369351387024,183.5010223388672,1008,single
PhoneCollider,1,80.81222534179688,0.20141547918319702,183.55223083496094,1008,single
Sphere (2),2,80.81427001953125,0.18635329604148865,183.51702880859375,1008,single
PhoneCollider,1,80.86761474609375,0.1999182105064392,183.56028747558594,1008,single
Sphere (2),2,80.86971282958984,0.18482106924057007,183.52505493164062,1008,single
PhoneCollider,1,80.92330932617188,0.19839996099472046,183.5684356689453,1008,single
Sphere (2),2,80.9254150390625,0.18328037858009338,183.5331573486328,1008,single
PhoneCollider,1,81.03369140625,0.1955975890159607,183.58421325683594,1008,single
Sphere (2),2,81.03587341308594,0.1804751306772232,183.54898071289062,1008,single
PhoneCollider,1,81.14215087890625,0.1927739977836609,183.60020446777344,1008,single
PhoneCollider,1,82.29434204101562,0.18478602170944214,183.7674102783203,1008,single
finger_index_1_r,2,82.33380889892578,0.20062923431396484,183.76138305664062,1008,single
CollisionObject2,1,-112.35255432128906,14.66004753112793,155.69146728515625,1008,single
CollisionObject2,1,-95.2225570678711,14.75004768371582,144.59146118164062,1008,single
